y_x,area
12787_27869,10589.627659404236
12787_27872,9768.052766868834
12787_27873,20564.794133030988
12787_27878,8559.118162934277
12787_27879,2784.080726560621
12787_27880,3352.5054800077864
12787_27881,6360.970508663086
12787_27882,400.5909351232862
12787_27883,0.0
12787_27885,0.0
12787_27886,4354.724195837858
12787_27887,17080.601345641007
12787_27888,26443.32459695273
12787_27889,6043.029639245221
12787_27890,2337.0560245978986
12787_27891,9266.163239786998
12787_27892,12600.62066103691
12787_27893,0.0
12787_27894,0.0
12787_27895,0.0
12787_27896,0.0
12787_27897,0.0
12787_27898,3725.7201162775136
12787_27899,28914.495146322046
12787_27900,16910.21533818547
12787_27901,41171.209363943366
12787_27902,211483.55055011212
12787_27903,28082.993407920323
12787_27904,2882.5798509964366
12787_27905,11467.130421089205
12787_27906,4096.623719407886
12787_27907,0.0
12787_27908,0.0
12787_27909,0.0
12787_27910,3590.3134560945477
12787_27911,9471.483100961965
12787_27912,32403.016382573463
12787_27913,192560.41369340415
12787_27914,30035.050694264715
12787_27915,13995.674270786558
12787_27916,12310.859244971467
12787_27917,10255.2756649195
12787_27918,22298.561546932113
12787_27919,2994.696850899264
12787_27920,6768.704647420219
12787_27921,16098.697311614467
12787_27922,27212.13941763397
12787_27923,16506.482867067578
12787_27924,30957.77298962344
12787_27925,44812.75798481925
12787_27926,5484.106122891444
12787_27927,22136.749365509186
12787_27928,43830.17679957587
12787_27929,31153.518532338883
12787_27930,628.1338203791017
12787_27931,237.5351165993704
12787_27932,5604.905547158438
12787_27933,8676.552462294492
12787_27934,3107.1116963892
12787_27936,12749.018910992825
12787_27937,2864.8885991268185
12787_27938,1127.1690674798394
12787_27939,6483.13117314146
12787_27940,10335.9111089329
12787_27941,5173.970287893168
12787_27942,10691.297052281709
12787_27943,14171.818135259367
12787_27944,7927.033479021239
12787_27945,13728.55113276331
12787_27946,3067.3324958882304
12787_27947,3720.569506452975
12787_27948,1830.1497088824785
12787_27951,2715.270689929101
12787_27952,16751.003731777826
12787_27953,26279.61186071068
12787_27954,41687.095737449636
12787_27955,4049.0219905087865
12787_27965,2035.1735784058405
12787_27966,11832.339892334448
12787_27967,37324.32513762736
12787_27968,76978.85882082311
12787_27969,81259.47306256849
12787_27970,9441.84159735827
12788_27867,6223.813710784979
12788_27868,10635.07565528758
12788_27869,9074.5012399816
12788_27870,37492.87171181605
12788_27871,28800.949518184912
12788_27872,10019.179219825935
12788_27873,15522.939407403894
12788_27877,6020.445999168369
12788_27878,18334.313974541383
12788_27879,16254.069150886962
12788_27880,750.964891340024
12788_27881,0.0
12788_27882,10870.145847147369
12788_27885,0.0
12788_27886,0.0
12788_27887,2666.5626820562866
12788_27888,8059.7485666648045
12788_27889,4461.513855330526
12788_27890,4367.233030067786
12788_27891,4050.767330345842
12788_27892,3765.694518600938
12788_27893,0.0
12788_27894,0.0
12788_27895,0.0
12788_27896,0.0
12788_27897,0.0
12788_27898,4799.503351495014
12788_27899,12864.519964780686
12788_27900,17322.707475384617
12788_27901,20497.309254559863
12788_27902,29618.8647899836
12788_27903,14448.053141795794
12788_27904,5578.600305876741
12788_27905,2363.853410365572
12788_27906,7511.141836896174
12788_27907,0.0
12788_27908,0.0
12788_27909,0.0
12788_27910,0.0
12788_27911,2838.2782127251844
12788_27912,52209.61146515472
12788_27913,107611.45720728241
12788_27914,21444.44837577144
12788_27915,16334.684301816018
12788_27916,16527.0162475881
12788_27917,33868.93146602072
12788_27918,35137.749710920565
12788_27919,9254.879538153791
12788_27920,10903.95031102082
12788_27921,11796.04412959511
12788_27922,14202.457135743527
12788_27923,30819.803411432164
12788_27924,49129.00963703205
12788_27925,21217.157981856755
12788_27926,96.77095285993649
12788_27927,35239.6064355301
12788_27928,78171.44666976761
12788_27929,31011.047510447435
12788_27930,325.8040111921099
12788_27931,0.0
12788_27932,5935.9852954650705
12788_27933,130.79744737309082
12788_27934,67.38272250626346
12788_27935,5162.0790368875905
12788_27936,20629.114412335875
12788_27940,1726.8106356374692
12788_27941,8883.625229708301
12788_27942,11306.976024927075
12788_27943,1458.6030794305414
12788_27944,17219.134972310578
12788_27945,0.0
12788_27946,702.4963287161805
12788_27947,0.0
12788_27948,2402.0889085073536
12788_27949,8181.790275367006
12788_27950,5121.356951298337
12788_27951,17255.945762165364
12788_27952,25504.540592034467
12788_27953,73915.48256492005
12788_27954,33256.610535526364
12788_27955,12599.965593603109
12788_27966,0.0
12788_27967,49657.239595022766
12788_27968,16665.315708183072
12788_27969,44547.70176957188
12788_27970,0.0
12789_27867,13532.552276351698
12789_27868,15812.221361108523
12789_27869,1355.8717754601046
12789_27870,1771.0978733075851
12789_27871,40138.20360938832
12789_27877,11302.208073683103
12789_27878,15112.846310122617
12789_27879,12970.250936813063
12789_27880,2620.125395066148
12789_27881,0.0
12789_27882,0.0
12789_27885,0.0
12789_27886,0.0
12789_27887,12967.404271010002
12789_27888,17264.526388322472
12789_27889,5744.210300748048
12789_27890,5232.249717496519
12789_27891,15652.173801899737
12789_27892,2468.174423714293
12789_27895,0.0
12789_27896,0.0
12789_27897,0.0
12789_27898,6960.214744815406
12789_27899,15739.261832340728
12789_27900,58020.86555918844
12789_27901,21311.911964343173
12789_27902,14490.391022308228
12789_27903,10964.094974270272
12789_27904,1535.2578340278922
12789_27905,256619.04167585255
12789_27906,142622.66763731348
12789_27908,6786.772878047246
12789_27909,3534.2409260948248
12789_27910,49642.96986378748
12789_27911,10818.160516354968
12789_27912,170768.01052520945
12789_27913,59318.024660057024
12789_27914,8028.327152639553
12789_27915,18625.52960991116
12789_27916,22020.879437293952
12789_27917,11870.122133686067
12789_27918,18546.830905805127
12789_27919,62214.265798746
12789_27920,178525.07501849812
12789_27921,118475.71096275591
12789_27922,9519.821868653024
12789_27923,56298.007807018366
12789_27924,39154.90435449958
12789_27925,79717.1497250449
12789_27926,11944.419434937314
12789_27927,17821.959995645353
12789_27928,796200.8817782573
12789_27929,245210.86184251535
12789_27930,11886.36725243092
12789_27931,6928.563311464885
12789_27932,0.0
12789_27933,1769.7341158865577
12789_27934,4786.925602662718
12789_27935,11620.9410014537
12789_27936,9796.029083763098
12789_27937,1771.2662343468826
12789_27938,3967.354639451279
12789_27939,5872.098992529939
12789_27941,7339.654301452168
12789_27942,14694.711325814143
12789_27943,885.2824105888154
12789_27944,1557.0446831996478
12789_27945,826.4560796306184
12789_27946,0.0
12789_27947,429.3085672133511
12789_27948,9056.394393916884
12789_27949,4605.300123200062
12789_27950,24109.174562727538
12789_27951,5142.878089125869
12789_27952,9744.560836828878
12789_27953,12715.250927566996
12789_27954,8197.772238032103
12789_27955,76873.01282395638
12789_27956,26328.378779151244
12790_27867,9744.768706126448
12790_27868,0.0
12790_27869,0.0
12790_27870,152.38369829016418
12790_27877,13928.372271628601
12790_27878,22983.338102765236
12790_27879,19204.240578957757
12790_27880,5577.651802228122
12790_27881,640.5669454063534
12790_27882,0.0
12790_27886,8893.45399519507
12790_27887,5857.726774893641
12790_27888,11043.556445286944
12790_27889,9343.51995214492
12790_27890,20083.828527554437
12790_27891,2176.5315775265435
12790_27892,0.0
12790_27895,0.0
12790_27896,0.0
12790_27897,0.0
12790_27898,1217.963543439214
12790_27899,18441.55118366695
12790_27900,15137.737805873003
12790_27901,44467.125622506464
12790_27902,22489.975736835462
12790_27903,4304.583802607337
12790_27904,0.0
12790_27905,26831.35483413948
12790_27906,5217.596590656342
12790_27908,22337.321380893158
12790_27909,24072.819739416318
12790_27910,22919.402792450386
12790_27911,17809.27124042235
12790_27912,13232.506414607364
12790_27913,21928.87050912253
12790_27914,27073.764498867422
12790_27915,22204.543168482796
12790_27916,8000.895916039193
12790_27917,22454.36090298811
12790_27918,4300.43521801235
12790_27919,33456.19435316062
12790_27920,61255.21792140381
12790_27921,38342.14170287851
12790_27922,5305.736315637411
12790_27923,61817.186181243786
12790_27924,18602.28885026889
12790_27925,37314.48105154334
12790_27926,56593.43197786182
12790_27927,132978.97482503118
12790_27928,395275.31687150977
12790_27929,430244.1167449669
12790_27930,323266.21441372304
12790_27931,42027.951480241696
12790_27932,32020.426399082877
12790_27933,5800.884749953321
12790_27934,10117.700543748915
12790_27935,17752.343333216388
12790_27936,23079.763051724825
12790_27937,7820.498704011698
12790_27938,7857.409070482157
12790_27939,2801.0790950790197
12790_27941,910.6428820032953
12790_27942,22362.458216926363
12790_27943,11439.112508505512
12790_27944,6092.051589052625
12790_27945,1111.808896457077
12790_27946,2265.1294955253625
12790_27947,1349.3458167828728
12790_27948,4216.342797170509
12790_27949,20450.983136277257
12790_27950,25279.998256389496
12790_27951,13147.165475066837
12790_27952,0.0
12790_27953,2487.2147819801653
12790_27954,15077.951802639373
12790_27955,0.0
12790_27956,11802.021859126346
12790_27957,24070.01686633915
12791_27878,39113.41482041775
12791_27879,70195.46819922305
12791_27880,18398.761808674757
12791_27881,2504.3684836096827
12791_27882,0.0
12791_27886,527.5472579129535
12791_27887,2216.970505973893
12791_27888,15363.39068263946
12791_27889,9703.674264537494
12791_27890,13032.656582386253
12791_27891,3216.0116466566546
12791_27892,0.0
12791_27895,0.0
12791_27896,0.0
12791_27897,0.0
12791_27898,0.0
12791_27899,1035.762083164192
12791_27900,20234.35493122251
12791_27901,41468.709034571555
12791_27902,16041.517250946345
12791_27903,14959.736141691577
12791_27904,942.6461655603259
12791_27905,6612.292075430647
12791_27906,11409.899513223732
12791_27907,10183.593232068233
12791_27908,13546.742777106421
12791_27909,0.0
12791_27910,1494.6545775534162
12791_27911,19018.74188125328
12791_27912,383.49218059745374
12791_27913,2675.286949842162
12791_27914,9672.786056075774
12791_27915,21995.1756501847
12791_27916,35896.92262010653
12791_27917,8568.755900379792
12791_27920,144813.61855077758
12791_27921,244609.25345582239
12791_27922,34778.60412383087
12791_27923,37716.06053692199
12791_27924,50722.18630651853
12791_27925,18404.76856235337
12791_27926,32453.17031734726
12791_27927,14600.370632749775
12791_27928,30323.845966540317
12791_27929,76061.0024948166
12791_27930,120314.69989707855
12791_27931,58873.279575416964
12791_27932,23146.914728594827
12791_27933,7485.781448719087
12791_27934,12911.339370397076
12791_27935,36536.82140126891
12791_27936,7252.247569258789
12791_27937,2558.062853566158
12791_27938,4224.708392759167
12791_27939,432.966305963491
12791_27941,6380.916942847739
12791_27942,6015.593279208726
12791_27943,9689.942806347177
12791_27944,7468.7319936169715
12791_27946,19493.206550696133
12791_27947,29736.492430959283
12791_27948,43154.39155936295
12791_27949,6713.015311170918
12791_27950,12479.970511675681
12791_27951,514.3842060236983
12791_27952,98.01596811703944
12791_27953,0.0
12791_27954,0.0
12791_27955,0.0
12791_27956,23316.57047003708
12791_27957,74101.75787691027
12792_27879,9189.134866337325
12792_27880,19551.73846321512
12792_27881,9453.818187452809
12792_27882,3779.6375222502666
12792_27883,520.9822151161119
12792_27886,1426.3683935119045
12792_27887,4984.734765932098
12792_27888,10383.244244629344
12792_27889,29906.216931114854
12792_27890,9780.873338924615
12792_27891,307.76484204273675
12792_27892,0.0
12792_27895,0.0
12792_27896,0.0
12792_27897,833.3492978216609
12792_27898,0.0
12792_27899,6360.960993376477
12792_27900,23445.74275756279
12792_27901,66168.87011270439
12792_27902,9984.914805936422
12792_27903,21689.14536332005
12792_27904,6196.101942136566
12792_27905,248.76883289347145
12792_27907,9431.16968909535
12792_27908,6056.330009480463
12792_27909,3340.82309677128
12792_27910,2732.1032729509093
12792_27911,12267.709931509231
12792_27912,0.0
12792_27913,22223.25731721512
12792_27917,8431.526774763748
12792_27918,32167.65119837882
12792_27919,13892.842542277926
12792_27920,13489.323558294589
12792_27921,33068.99014604235
12792_27922,59553.572889814015
12792_27923,47519.506568804805
12792_27924,17790.891483709416
12792_27925,36169.64991211284
12792_27926,4763.165421404188
12792_27927,5375.791344981135
12792_27928,1696.8095931047915
12792_27929,3543.6226178952857
12792_27930,12077.13220630228
12792_27931,7728.6361904039395
12792_27932,12496.68113187964
12792_27933,5471.52728537715
12792_27934,8989.449024933374
12792_27935,4168.243799032838
12792_27936,6005.0310710596195
12792_27937,3413.4453051931964
12792_27938,4942.076430651026
12792_27939,1274.2716126063606
12792_27940,6467.225528598705
12792_27942,2593.159447605566
12792_27943,3318.657490256411
12792_27944,2428.893911962737
12792_27945,1922.0407916914514
12792_27946,1748.5467593523092
12792_27947,6863.2939266260155
12792_27948,12542.725177407428
12792_27949,1157.10586598883
12792_27950,9852.85629698136
12792_27951,0.0
12792_27952,1482.8846534298345
12792_27953,8871.807180288353
12792_27954,49266.63046699549
12792_27955,2885.890003705886
12792_27956,17853.906143547367
12792_27957,1303.1843759361684
12793_27880,10320.479225705389
12793_27881,12845.024732320266
12793_27882,13482.2216055279
12793_27883,3790.259514145395
12793_27886,2886.3783110259965
12793_27887,17612.687164317005
12793_27888,8555.745884002183
12793_27889,6485.768544957851
12793_27890,1120.1483950710017
12793_27891,0.0
12793_27892,0.0
12793_27895,0.0
12793_27896,7726.366950823058
12793_27897,16738.707477888558
12793_27898,26624.407118581934
12793_27899,18501.95475613169
12793_27900,18891.34596469841
12793_27901,93916.4617960653
12793_27902,13040.858075907005
12793_27903,11361.53692006663
12793_27904,204.5407411294084
12793_27905,276.76053254318197
12793_27906,731.5125608934386
12793_27907,6900.345970832372
12793_27908,6626.042884617607
12793_27909,16765.996094838316
12793_27910,2487.1758653006955
12793_27911,3006.5914235603727
12793_27912,0.0
12793_27913,320782.4930194919
12793_27914,926408.6204480936
12793_27915,37445.064290489936
12793_27916,42041.35442760955
12793_27917,632.5048970519526
12793_27918,40255.20595302816
12793_27920,14470.354843719695
12793_27921,14118.270152747242
12793_27922,64013.223388052334
12793_27923,17712.167147743698
12793_27924,6491.924246408504
12793_27925,16303.60413084172
12793_27926,2380.0580506181705
12793_27927,28089.949117254702
12793_27928,1230.0246481908086
12793_27929,1215.6593087123442
12793_27930,12466.96268386141
12793_27931,3206.1028286058086
12793_27932,17437.39756617926
12793_27933,23063.774436535085
12793_27934,38090.892452123015
12793_27935,7771.68942605217
12793_27936,5416.562795409506
12793_27937,695.6406835579072
12793_27938,2632.8732407344387
12793_27939,253.2611970388852
12793_27940,0.0
12793_27941,1570.7977291870932
12793_27942,6086.627488245801
12793_27943,3895.184603235995
12793_27948,1379.0011962599344
12793_27949,1747.8450675797321
12793_27950,27890.033629206395
12793_27951,3199.4854536639036
12793_27952,308.9951158625623
12793_27955,11614.300736659248
12793_27956,25870.34102320147
12793_27957,0.0
12794_27880,15847.679223135847
12794_27881,5176.346785322407
12794_27882,1933.797538790549
12794_27883,0.0
12794_27886,32965.035845362225
12794_27887,9255.518986637142
12794_27888,1767.9779628929173
12794_27889,1291.9143748577385
12794_27890,0.0
12794_27891,0.0
12794_27892,0.0
12794_27896,1220.4205442174384
12794_27897,30691.429873470537
12794_27898,27079.37146051558
12794_27899,13144.281892096787
12794_27900,11039.131585885863
12794_27902,5434.394628199006
12794_27903,14008.450979412331
12794_27904,1534.0187443546954
12794_27905,133.9848504735107
12794_27906,5757.06161377949
12794_27907,12902.671132489731
12794_27908,15437.434467914278
12794_27909,980.3847460605343
12794_27912,20260.11404800113
12794_27913,233097.86715095481
12794_27914,781364.7044206281
12794_27915,53958.787055832785
12794_27916,31153.14601568817
12794_27917,16700.049096819923
12794_27918,18832.2097700812
12794_27919,23331.63553665134
12794_27921,15832.396789133743
12794_27922,78643.86938908942
12794_27923,7308.837443149157
12794_27924,4144.2159345368955
12794_27925,14949.370415670437
12794_27926,6152.048079628878
12794_27927,2047.9749962080066
12794_27928,3216.7390381828145
12794_27929,10995.887986279564
12794_27930,7243.15781997584
12794_27931,4219.0364079611845
12794_27932,17799.072931714745
12794_27933,11657.627731573157
12794_27934,15217.073581499726
12794_27935,10745.24325900134
12794_27936,4638.543057032741
12794_27937,5338.705668400794
12794_27938,3596.6172097192893
12794_27940,604.4532563528181
12794_27941,15535.087062815383
12794_27942,13281.885954094123
12794_27943,5198.633804528026
12794_27944,1883.3851097901972
12794_27945,718.4623232127324
12794_27946,3906.181951785951
12794_27947,4257.392115075946
12794_27948,4113.787475859788
12794_27952,1328.4214936775702
12794_27953,6788.99521894778
12794_27954,11015.254537199566
12794_27955,9653.49706767682
12794_27956,630.0726831329433
12795_27881,4564.116382443841
12795_27882,345.30603939546853
12795_27883,0.0
12795_27886,6831.281305022795
12795_27887,5025.03826846995
12795_27888,0.0
12795_27889,0.0
12795_27890,1525.9633075352015
12795_27891,1383.7027551982706
12795_27892,0.0
12795_27895,0.0
12795_27896,0.0
12795_27897,3730.690041366652
12795_27898,17688.098871210274
12795_27900,39707.21729047875
12795_27901,52354.90194767432
12795_27902,11108.0464086946
12795_27903,3581.665839593116
12795_27904,1616.3351726050098
12795_27905,3833.9036034955684
12795_27907,12838.904578127887
12795_27908,21581.930322115677
12795_27910,18262.61547257692
12795_27911,3464.668221208905
12795_27912,25893.53550982357
12795_27913,7683.783467130574
12795_27914,5494.436577557561
12795_27915,34042.84736247609
12795_27916,40393.43094714659
12795_27917,8397.823870463246
12795_27918,24787.6084005664
12795_27919,19696.874959096782
12795_27920,21305.237409252884
12795_27922,3530.944796141265
12795_27923,2862.00075357065
12795_27924,18806.630790749616
12795_27925,11153.417279086942
12795_27926,4584.02136656705
12795_27927,7480.240039604784
12795_27928,1660.861809573528
12795_27929,12596.01268819899
12795_27930,5164.967191943011
12795_27931,7103.850840356989
12795_27932,11199.955521696418
12795_27933,7874.468678484825
12795_27934,12641.557371777417
12795_27935,9243.350496420824
12795_27936,9575.69498641549
12795_27937,4176.281072687093
12795_27938,271.1031283378948
12795_27939,1476.7212007983794
12795_27940,6169.961699613077
12795_27941,15883.106649764199
12795_27942,13674.683637586817
12795_27943,29457.546262090655
12795_27944,14092.143877039605
12795_27945,0.0
12795_27946,1187.9807237677342
12795_27947,2377.234693132133
12795_27948,2083.9205329238334
12795_27949,11420.077529921722
12795_27950,2491.4004593010404
12795_27951,1724.9053238702054
12795_27952,517.7926808960957
12795_27953,9340.678713366873
12795_27954,32489.03745286145
12795_27955,22812.273237265395
12795_27956,0.0
12796_27880,34853.45576072065
12796_27881,16369.437753300681
12796_27882,9314.801308233771
12796_27883,0.0
12796_27884,0.0
12796_27886,47462.70785403661
12796_27887,1523.3371196934563
12796_27888,0.0
12796_27889,0.0
12796_27890,322.48177429982843
12796_27891,493.4377932158252
12796_27892,0.0
12796_27898,0.0
12796_27899,2320.914156437471
12796_27900,40749.84902283883
12796_27901,68701.48754258976
12796_27902,17679.069285606878
12796_27903,8225.558796224937
12796_27904,0.0
12796_27905,10491.836634496743
12796_27907,11468.840789730146
12796_27908,17772.371148672668
12796_27910,36499.87016917986
12796_27911,58136.70611153843
12796_27912,22079.5920791767
12796_27913,39580.536649629554
12796_27914,62470.547234155165
12796_27915,92426.27130972953
12796_27916,15337.12632219733
12796_27917,33495.344148197386
12796_27918,47060.017660779784
12796_27919,41279.35693478679
12796_27920,15686.358764349889
12796_27922,10141.969037655092
12796_27923,6403.826559995499
12796_27924,21206.057653021828
12796_27925,646.1342426473298
12796_27926,2359.7332565763754
12796_27927,4588.013201254886
12796_27928,8429.207828289496
12796_27929,4609.259028948968
12796_27930,3996.517191463167
12796_27931,13545.200071095956
12796_27932,5586.642995825496
12796_27933,11696.824310006928
12796_27934,2101.2437768593345
12796_27935,1503.8527944693012
12796_27936,3447.965858187697
12796_27937,1002.52187844765
12796_27939,187.39884172129777
12796_27940,17347.182740849326
12796_27941,13577.617371583457
12796_27942,0.0
12796_27943,7302.156296319394
12796_27944,3581.902373100381
12796_27945,3200.7539123749816
12796_27946,0.0
12796_27947,0.0
12796_27948,10082.340176693371
12796_27949,12689.929530875304
12796_27950,9185.911223235842
12796_27951,21312.563422798507
12796_27952,9702.620840475818
12796_27953,608.9268535486165
12796_27954,6228.911454610125
12796_27955,30456.159118156847
12796_27956,577.8867303755737
12797_27879,88.1859702233528
12797_27880,19912.16132915758
12797_27881,16956.285774352276
12797_27882,2203.364141383141
12797_27883,5076.789145946921
12797_27890,3214.693589163498
12797_27891,0.0
12797_27896,0.0
12797_27897,0.0
12797_27898,0.0
12797_27899,14640.055690398496
12797_27900,22460.422633060607
12797_27901,43302.38259265726
12797_27902,15582.494914518253
12797_27903,12463.42161223922
12797_27904,216.8434333368545
12797_27905,19886.282634920783
12797_27906,34230.96062160903
12797_27909,21907.720312488716
12797_27910,22670.366488163472
12797_27911,17457.902213772482
12797_27912,24448.319873023345
12797_27913,92080.858166917
12797_27914,18794.288711452282
12797_27915,35885.901152964165
12797_27916,13898.54138911635
12797_27917,66283.39681614468
12797_27918,72650.04134992277
12797_27919,28251.362604527872
12797_27920,24238.708704990968
12797_27921,10941.567367107884
12797_27922,13586.965842651874
12797_27923,6455.8831758386095
12797_27924,5289.085027925863
12797_27925,0.0
12797_27926,5830.838464948903
12797_27927,8263.470108694386
12797_27928,8685.198887858754
12797_27929,14362.943913678282
12797_27930,6065.589535446388
12797_27931,4468.75373632575
12797_27932,19205.048491027632
12797_27933,8946.888074427903
12797_27934,7255.514773734452
12797_27935,11189.952783069517
12797_27936,5988.687905711196
12797_27937,0.0
12797_27939,6844.889098316728
12797_27940,137.8310108135383
12797_27941,22173.87450876526
12797_27942,1436.4242217273722
12797_27943,2720.121364126156
12797_27944,0.0
12797_27945,3741.4181275812925
12797_27946,317.23809284063384
12797_27947,0.0
12797_27948,10167.631356662885
12797_27949,225.24092519404618
12797_27950,1832.1410381097007
12797_27951,19600.059129370333
12797_27952,18120.052355901527
12797_27953,12926.16719851785
12797_27954,2174.1674733949703
12797_27955,134916.8618969156
12797_27956,0.0
12797_27957,1670.6749119320943
12798_27879,17275.104362331305
12798_27880,17583.89116017868
12798_27881,22371.213703403042
12798_27882,1995.4598128164755
12798_27891,7641.743940414764
12798_27896,0.0
12798_27897,0.0
12798_27898,0.0
12798_27899,161.82848201594098
12798_27900,19714.59615906515
12798_27901,19279.32828232785
12798_27902,8640.196666007485
12798_27903,10972.373161467343
12798_27904,15566.029084548809
12798_27905,32717.93242736728
12798_27906,11319.132943765171
12798_27907,38499.74855675105
12798_27908,28813.183793781576
12798_27909,1440.3778883840885
12798_27910,33773.86194062239
12798_27911,100256.18637325641
12798_27912,78519.03098370472
12798_27913,161439.5816183098
12798_27914,48520.172801633875
12798_27915,17435.881575362473
12798_27916,33980.25842110878
12798_27917,64207.0229442954
12798_27918,48845.44316684265
12798_27919,41169.74404174162
12798_27920,31312.916163288075
12798_27921,30950.377553223745
12798_27922,18010.094143584385
12798_27923,3315.506506885121
12798_27924,39652.00947371016
12798_27925,0.0
12798_27926,6129.735001710217
12798_27927,9724.561959547067
12798_27928,8289.429273944963
12798_27929,5405.048231796217
12798_27930,4575.9394891960965
12798_27931,13969.240240219475
12798_27932,12001.02181470248
12798_27933,4899.17793762823
12798_27934,5543.410599255275
12798_27935,7342.5590650820695
12798_27936,1448.633973976695
12798_27937,0.0
12798_27938,1760.6208403666642
12798_27939,14126.27399410581
12798_27940,4265.636806556469
12798_27941,22317.206896829884
12798_27942,0.0
12798_27943,6817.644978329524
12798_27944,3012.400656907849
12798_27945,13507.630079489323
12798_27946,1561.8889217851654
12798_27947,0.0
12798_27948,1169.9600029333606
12798_27949,0.0
12798_27950,182.72331431661019
12798_27951,7839.041941993961
12798_27952,16937.962996124676
12798_27953,9056.725070283
12798_27954,46609.30492469081
12798_27955,41170.13790031819
12798_27956,483.52374415153673
12798_27957,343.6211141094741
12799_27880,4590.025642463284
12799_27881,14731.652137990966
12799_27896,3113.6581571584966
12799_27897,9280.88992825922
12799_27898,10309.632742818045
12799_27899,10991.361420828387
12799_27900,22271.325952968615
12799_27901,641.8502921294082
12799_27902,83720.46830661093
12799_27903,51717.119666024104
12799_27904,35959.37633911298
12799_27905,11808.898064027946
12799_27906,33305.40017109375
12799_27907,17178.22929863571
12799_27908,32388.710864138848
12799_27909,921.1444280067078
12799_27910,28015.768963908482
12799_27911,292852.6187525902
12799_27912,582425.0855652532
12799_27913,824465.5833884998
12799_27914,346699.56801494013
12799_27915,5049.925260419512
12799_27916,66567.42377598264
12799_27917,33435.756522706266
12799_27918,22692.255444773167
12799_27919,40982.90190333577
12799_27920,20840.10338987593
12799_27921,30605.881818629925
12799_27922,601.6794581950793
12799_27923,2889.6280603270666
12799_27924,36793.18073414387
12799_27925,4220.074041207125
12799_27926,2828.847353045451
12799_27927,16360.982786416218
12799_27928,13999.50504758856
12799_27929,4263.116584966728
12799_27930,13531.826426943897
12799_27931,49436.648563825314
12799_27932,9287.050034999893
12799_27933,2330.710561281256
12799_27934,0.0
12799_27935,0.0
12799_27936,2714.984848171166
12799_27938,3314.4291543290233
12799_27939,17336.700930322542
12799_27940,12164.368898038374
12799_27941,28612.818194361254
12799_27942,3121.6727185963396
12799_27943,3896.976436880609
12799_27944,10132.66061217902
12799_27945,288.96379717964385
12799_27946,160.8103809844887
12799_27947,3222.9692390661794
12799_27948,5538.867120616116
12799_27949,0.0
12799_27950,0.0
12799_27951,3302.6479365166138
12799_27952,37292.16037489164
12799_27953,6381.1025780899145
12799_27954,37170.185786135604
12799_27955,37476.09753414574
12799_27956,21643.16372635521
12799_27957,7752.096803066553
12799_27958,0.0
12800_27880,10149.639543712368
12800_27895,13228.504907929637
12800_27896,22243.79114090583
12800_27897,12259.710947266829
12800_27898,27023.044470284927
12800_27899,15515.786707477342
12800_27900,9912.482181811964
12800_27901,11134.785858919942
12800_27902,26865.91447483996
12800_27903,20979.602979679185
12800_27904,10590.042076846263
12800_27905,27817.354722513504
12800_27906,32480.971656169088
12800_27907,42265.706961868185
12800_27908,30430.060430228332
12800_27909,22833.056037530794
12800_27910,18988.34930081696
12800_27911,69830.323122884
12800_27912,409410.7622089637
12800_27913,482825.2415846151
12800_27914,102648.36525169194
12800_27915,25482.201321584966
12800_27916,32109.13760681312
12800_27917,37999.341667588735
12800_27918,21094.58844993155
12800_27919,21570.08235515973
12800_27920,2973.429735139246
12800_27921,45389.86906286876
12800_27923,0.0
12800_27924,3120.718198673889
12800_27925,4571.441075995387
12800_27926,13656.312312449003
12800_27927,3478.5371506442625
12800_27928,5293.06355714715
12800_27929,1318.2673451404155
12800_27930,7261.690558264403
12800_27931,19782.579957801674
12800_27932,8848.536139108679
12800_27933,8512.895457383871
12800_27934,3131.760711030003
12800_27935,6127.529442792426
12800_27936,2861.154238474324
12800_27938,12946.20955863864
12800_27939,311.32867482929663
12800_27940,24238.35031447557
12800_27941,12853.138753349522
12800_27942,3081.174358080249
12800_27943,1780.1613860707416
12800_27944,195.83648661778486
12800_27945,8197.615557914185
12800_27946,0.0
12800_27947,2845.2192192574516
12800_27948,9418.336934398958
12800_27949,1062.2452785590606
12800_27950,0.0
12800_27951,12220.494332378488
12800_27952,14819.817432356209
12800_27953,7268.891952182554
12800_27954,6982.173762971132
12800_27955,21486.30549567406
12800_27956,9301.038304785869
12800_27957,1556.028035091037
12800_27958,5989.953472313604
12800_27959,1689.6397271998956
12801_27895,16857.781469067864
12801_27896,14495.799405920348
12801_27897,4477.024796864793
12801_27898,9947.349286238226
12801_27899,39159.58015635506
12801_27900,12360.843057935974
12801_27901,14154.13736424515
12801_27902,18251.064723013456
12801_27903,18689.616263457257
12801_27904,10996.894709045291
12801_27905,25036.818388981665
12801_27906,12526.603281266547
12801_27907,80808.36734007805
12801_27908,38312.127809946636
12801_27909,32076.784739173185
12801_27910,40705.94029654549
12801_27911,19970.2630534264
12801_27912,94881.56265725713
12801_27913,355055.0567007604
12801_27914,24613.85221674044
12801_27915,23110.276894362203
12801_27916,19967.25883746193
12801_27917,11831.312195877137
12801_27918,20238.3396069889
12801_27919,6545.915683219835
12801_27920,30838.974554873017
12801_27922,20279.42708125932
12801_27923,961.8051792698353
12801_27924,16013.066954797392
12801_27925,7323.580625831126
